2022,9,0,1,1,0,1,0,0,90,388,3127,3987,29,87.6,127.2,-1,-1.83691e-016,1.27462,-860,90
2020,9,0,1,1,0,1,0,0,12.55,347.4,1479,1661,25.4,86.6,148.9,-1,-1.83691e-016,1.1223,-182,10.08
2019,12,1,1,1,0,0,0,0,39,53,2447,2004,19.6,70.5,46.4,-2.44921e-016,1,0.818627,443,36.97
2021,3,0,0,0,1,0,0,0,70,144.6,3728,3090,29.5,68,104.8,1,6.12303e-017,0.82864,638,69
2022,7,0,1,1,0,1,0,0,15,276.1,2873,2146,27.2072,75.8,16.8,-0.5,-0.866025,0.746695,727,15.18
2019,1,1,1,1,0,0,0,0,86.14,61.3,2929,2444,15.7,59.4,24,0.5,0.866025,0.83413,485,86.53
2022,7,0,1,1,0,1,0,0,45.66,296.7,3273,4082,27.8,76.6,132.1,-0.5,-0.866025,1.24679,-809,44.45
2024,10,0,1,1,0,1,0,0,45.74,288.4,20550,2484,26.7,95,77.8731,-0.866025,0.5,0.12087,18066,149.1
2023,7,0,1,1,0,1,0,0,62.19,250.5,3631,2782,28.7,78,44.5,-0.5,-0.866025,0.765969,849,61.91
2020,6,0,0,0,1,0,0,0,17.07,55.5,3502,3651,37.5,61.8,33.6,1.22461e-016,-1,1.04225,-149,18.87
2020,1,1,1,1,0,0,0,0,200,51.6,2509,2495,18.7,68.6,61.3,0.5,0.866025,0.994024,14,197.28
2020,7,0,1,1,0,1,0,0,52.39,279.7,2729,2056,31.3,84.4,123,-0.5,-0.866025,0.753114,673,50.28
2022,7,0,1,1,0,1,0,0,19.53,269,4415,4675,28.3,89.3,59.6,-0.5,-0.866025,1.05865,-260,18.87
2022,4,0,0,0,1,0,0,0,90,125.9,5268,4898,35.2,49,105.7,0.866025,-0.5,0.929588,370,90
2019,12,1,1,1,0,0,0,0,23.79,40.3,2421,2757,15.2,49.1,140.2,-2.44921e-016,1,1.13832,-336,23.08
2018,1,1,1,1,0,0,0,0,110,77.9,4931,5945,20.9,56.6,130.7,0.5,0.866025,1.20539,-1014,110
2019,3,0,0,0,1,0,0,0,11.9,126.2,2216,1860,31.5,69,134,1,6.12303e-017,0.838972,356,10
2022,11,1,1,1,0,0,0,0,30.63,37,3315,3019,16.6,74.9,88,-0.5,0.866025,0.910434,296,31.21
2020,5,0,0,0,1,0,0,0,133.87,103.7,3801,3366,33.9,45.8,23.5,0.5,-0.866025,0.885324,435,134.58
2020,8,0,1,1,0,1,0,0,17.6,237.3,2693,3221,30.8,88.4,84,-0.866025,-0.5,1.19562,-528,16.23
2018,5,0,0,0,1,0,0,0,106.49,140.7,1214,1194,28.4,62.9,52.6,0.5,-0.866025,0.982716,20,106.74
2018,12,1,1,1,0,0,0,0,90,31.7,2026,2313,23.7,59.1,47.1,-2.44921e-016,1,1.1411,-287,90
2020,12,1,1,1,0,0,0,0,200,27.2,1660,1882,21.8,49,103,-2.44921e-016,1,1.13305,-222,197.45
2019,4,0,0,0,1,0,0,0,50,96.6,3322,3375,29.1,65.9,142.1,0.866025,-0.5,1.01565,-53,50
2019,8,0,1,1,0,1,0,0,10,274.9,2037,1600,27.8,78.1,59.8,-0.866025,-0.5,0.785083,437,10.37
2022,1,1,1,1,0,0,0,0,200,67.9,3614,3749,16.4,53.5,101.9,0.5,0.866025,1.03707,-135,200
2022,1,1,1,1,0,0,0,0,199.3,35.4,3831,2985,20.3,68.3,141.8,0.5,0.866025,0.778967,846,200
2024,2,1,1,1,0,0,0,0,34.89,61.2,5291,5597,23.4,71.5,125.5,0.866025,0.5,1.05763,-306,34.17
2020,2,1,1,1,0,0,0,0,41.9,62.6,3657,4263,19.9,48.7,27.2,0.866025,0.5,1.16539,-606,46.44
2023,1,1,1,1,0,0,0,0,32.31,64.5,2567,2027,17.7,70.9,118.5,0.5,0.866025,0.78933,540,28.09
2023,8,0,1,1,0,1,0,0,26.9,376.4,3484,2445,28.4,83.6,125.4,-0.866025,-0.5,0.701578,1039,26.96
2021,11,1,1,1,0,0,0,0,90,11.4,3839,3631,21.4,69.5,130.4,-0.5,0.866025,0.945573,208,90
2019,7,0,1,1,0,1,0,0,87.15,249,1971,1543,26.7,80.4,133.6,-0.5,-0.866025,0.782454,428,85.76
2019,9,0,1,1,0,1,0,0,59.99,350.6,2134,2133,28.7,72,73.9,-1,-1.83691e-016,0.999063,1,57.36
2019,11,1,1,1,0,0,0,0,11.02,38.7,1808,1284,23.6,61.5,116.7,-0.5,0.866025,0.709784,524,10
2024,6,0,0,0,1,0,0,0,54.81,68.4,1626,1767,29.5,67.2,18.7,1.22461e-016,-1,1.08605,-141,58.69
2022,7,0,1,1,0,1,0,0,37.42,318.9,1837,1883,28.9,91.8,15.4,-0.5,-0.866025,1.02448,-46,36.71
2022,5,0,0,0,1,0,0,0,67.99,58.7,2220,1571,35.7,65.9864,96,0.5,-0.866025,0.707339,649,65.21
2021,7,0,1,1,0,1,0,0,86.3,328.1,4006,3162,29.7,87.3,109.1,-0.5,-0.866025,0.789119,844,86.05
2022,3,0,0,0,1,0,0,0,70,144.4,2078,2232,35.9,42.5,21.9,1,6.12303e-017,1.07359,-154,70
2020,12,1,1,1,0,0,0,0,15,15.8,2416,3037,20.8,67.4,118.7,-2.44921e-016,1,1.25652,-621,16.08
2018,2,1,1,1,0,0,0,0,14.51,31.8,3556,3890,19.2,52,127,0.866025,0.5,1.09362,-334,14.55
2019,5,0,0,0,1,0,0,0,38.49,117.3,2086,1613,35.4,55.7,73.4,0.5,-0.866025,0.77288,473,41.9
2019,4,0,0,0,1,0,0,0,34.17,70.4,1620,1305,35.4,64.6,18,0.866025,-0.5,0.805059,315,31.45
2023,1,1,1,1,0,0,0,0,45,149.352,4576,3262,24.1,62.2,43.5,0.5,0.866025,0.712694,1314,45.26
2019,8,0,1,1,0,1,0,0,88.75,206.3,2979,2941,30.6,70.5,112.7,-0.866025,-0.5,0.986913,38,90
2019,4,0,0,0,1,0,0,0,46.04,71.7,2651,2117,34,47.7,132.8,0.866025,-0.5,0.798265,534,44.42
2020,10,0,1,1,0,1,0,0,19.63,359.4,2709,3459,26.3,81.7,58.2,-0.866025,0.5,1.27638,-750,19.01
2024,11,1,1,1,0,0,0,0,11.47,24.2,4146,3867,16.9,58.6,118.7,-0.5,0.866025,0.932481,279,10
2023,3,0,0,0,1,0,0,0,32.07,98.7,3019,3168,34.5,63.6,93.3,1,6.12303e-017,1.04901,-149,34.48
2021,6,0,0,0,1,0,0,0,110,131.1,2194,1625,30.8,62.4,59,1.22461e-016,-1,0.740319,569,105.63
2021,1,1,1,1,0,0,0,0,10,61.4,4511,5300,20.1,58.6,111.6,0.5,0.866025,1.17465,-789,10
2021,7,0,1,1,0,1,0,0,19.58,315.4,925,1131,25.7,90.4,90.9,-0.5,-0.866025,1.22138,-206,18.77
2022,2,1,1,1,0,0,0,0,122.26,10.5,3371,4242,23.5,65.9864,109.6,0.866025,0.5,1.25801,-871,128.57
2024,9,0,1,1,0,1,0,0,33.56,317.6,2384,2008,28.9,94.4,47.5,-1,-1.83691e-016,0.841929,376,34.61
2018,7,0,1,1,0,1,0,0,49.71,364.3,2852,2204,25.6,71.8,114.4,-0.5,-0.866025,0.77252,648,49.71
2019,1,1,1,1,0,0,0,0,31.45,14.1,3323,4029,20.4,50.5,136.6,0.5,0.866025,1.21209,-706,37.01
2021,1,1,1,1,0,0,0,0,153.38,30.3,3825,3939,17.8,72.4,142.5,0.5,0.866025,1.02953,-114,156.78
2024,1,1,1,1,0,0,0,0,110,40.4,3748,4271,15.7,48.2,134.5,0.5,0.866025,1.13924,-523,110
2023,3,0,0,0,1,0,0,0,46.27,59.9,3492,3736,32.2,48.8,22.2,1,6.12303e-017,1.06957,-244,48.68
2020,12,1,1,1,0,0,0,0,200,48.3,3700,4015,15.9,71.6,25,-2.44921e-016,1,1.08484,-315,200
2021,3,0,0,0,1,0,0,0,20.87,67,4558,3608,29,60,149.7,1,6.12303e-017,0.791402,950,19.06
2023,3,0,0,0,1,0,0,0,32.79,141.5,5693,6877,37.5,65.1,148.8,1,6.12303e-017,1.20776,-1184,29.95
2019,5,0,0,0,1,0,0,0,200,124.1,1939,1633,29.3,42.9,42.1,0.5,-0.866025,0.841753,306,196.36
2020,1,1,1,1,0,0,0,0,88.01,13.1,4526,4204,23.2,69.2,12.2,0.5,0.866025,0.92865,322,86.67
2018,12,1,1,1,0,0,0,0,15,76.8,3025,2165,18.1,64.2,78.1,-2.44921e-016,1,0.715466,860,16.67
2022,10,0,1,1,0,1,0,0,53.59,376.2,3805,4009,29.7,86.4,121.2,-0.866025,0.5,1.05334,-204,50.66
2019,2,1,1,1,0,0,0,0,46.29,36.3,3362,3550,21.4,58.3,39.4,0.866025,0.5,1.05561,-188,47.3
2024,8,0,1,1,0,1,0,0,13.05,385.3,3644,4173,32,79.3,108.4,-0.866025,-0.5,1.14486,-529,13.29
2022,4,0,0,0,1,0,0,0,15,59.9,2253,2121,32.5,54.8,138.2,0.866025,-0.5,0.940994,132,15
2018,5,0,0,0,1,0,0,0,15,93.1,2148,2365,30.3,40.8,144,0.5,-0.866025,1.10051,-217,19.81
2022,4,0,0,0,1,0,0,0,53.94,70.4,2348,2523,36.3,54.6,75,0.866025,-0.5,1.07407,-175,55.06
2024,5,0,0,0,1,0,0,0,90,135.8,1226,1158,35.7,40.2,91.1,0.5,-0.866025,0.943765,68,90
2019,10,0,1,1,0,1,0,0,59.07,267.1,3669,3701,26.2,93,134.6,-0.866025,0.5,1.00845,-32,55.44
2018,1,1,1,1,0,0,0,0,29.87,43.9,2593,3182,15.5,56.9,40.4,0.5,0.866025,1.22668,-589,31.02
2020,9,0,1,1,0,1,0,0,43.95,264.2,3671,4459,29.7,73.3,42.5,-1,-1.83691e-016,1.21432,-788,46.46
2018,1,1,1,1,0,0,0,0,17.9,51.7,3475,3580,21.8,52.7,132.2,0.5,0.866025,1.02992,-105,19.48
2019,11,1,1,1,0,0,0,0,200,13.9,2328,2743,16.5,55.5,31.9,-0.5,0.866025,1.17776,-415,200
2023,8,0,1,1,0,1,0,0,158.44,354.2,2267,2707,25.8,83.4,127,-0.866025,-0.5,1.19356,-440,157.1
2023,1,1,1,1,0,0,0,0,87.85,79.8,5003,3670,16.9,69.3,54.9,0.5,0.866025,0.733413,1333,84.18
2023,8,0,1,1,0,1,0,0,12.05,357.2,2587,1868,31.5,77.9,36.6,-0.866025,-0.5,0.721793,719,10
2022,12,1,1,1,0,0,0,0,20.43,75.3,1516,1135,24.4,61.4,51,-2.44921e-016,1,0.748187,381,15
2021,1,1,1,1,0,0,0,0,50.64,72.4,2110,2334,17,48.8,8,0.5,0.866025,1.10564,-224,55.09
2022,2,1,1,1,0,0,0,0,40.68,39.2,5580,4386,16.3,51,36.2,0.866025,0.5,0.785881,1194,41.35
2024,9,0,1,1,0,1,0,0,144.98,391.5,2460,2147,28,75.8,100.6,-1,-1.83691e-016,0.87241,313,140.92
2022,1,1,1,1,0,0,0,0,21.68,26,3446,4337,19.3,69.6,33.7,0.5,0.866025,1.2582,-891,25.09
2023,1,1,1,1,0,0,0,0,86.19,64,3051,2684,24.1,67.1,94.1,0.5,0.866025,0.879423,367,84.75
2024,9,0,1,1,0,1,0,0,110,241.5,2481,2349,26.3,93.9,132.8,-1,-1.83691e-016,0.946414,132,110
2018,5,0,0,0,1,0,0,0,90,122.4,3026,3169,36.4,68,129.9,0.5,-0.866025,1.04691,-143,87.24
2021,1,1,1,1,0,0,0,0,110,51.8,1768,2273,21.1,57.9,82.9,0.5,0.866025,1.28491,-505,110
2020,5,0,0,0,1,0,0,0,77.16,82.5,5375,6150,33.8,53.1,77.8731,0.5,-0.866025,1.14397,-775,78.37
2022,4,0,0,0,1,0,0,0,10,56.2,2294,1846,36.7,59.8,41.5,0.866025,-0.5,0.804357,448,10
2022,1,1,1,1,0,0,0,0,15,47.2,1578,1619,19.1,66.6,40.2,0.5,0.866025,1.02533,-41,15
2021,12,1,1,1,0,0,0,0,89.82,58.7,4542,4239,23.5,53.6,136.2,-2.44921e-016,1,0.933084,303,90
2020,11,1,1,1,0,0,0,0,35.96,53.9,1137,1298,16.6,72.3,48.4,-0.5,0.866025,1.1406,-161,38.12
2022,5,0,0,0,1,0,0,0,42.56,52.5,3963,3181,34.1,47.9,68.1,0.5,-0.866025,0.802472,782,43.9
2019,1,1,1,1,0,0,0,0,10,50.7,1683,2090,18,73.5,79.1,0.5,0.866025,1.24109,-407,11.25
2023,9,0,1,1,0,1,0,0,51.67,310.5,1045,795,26,84.9,59,-1,-1.83691e-016,0.760038,250,49.71
2020,9,0,1,1,0,1,0,0,11.44,342.4,3205,2697,31.9,74.6,8.9,-1,-1.83691e-016,0.841235,508,10
2020,9,0,1,1,0,1,0,0,90,247.6,1643,1928,28.8,89.5,143.7,-1,-1.83691e-016,1.17275,-285,90
2019,1,1,1,1,0,0,0,0,20,40.6,1576,1991,19.2,69.8,54,0.5,0.866025,1.26252,-415,20
2019,3,0,0,0,1,0,0,0,13.21,99.9,4514,3251,30.8,67.4,95.6,1,6.12303e-017,0.720044,1263,15.67
2024,8,0,1,1,0,1,0,0,90,255.8,2172,2037,30.9,88.4,148.5,-0.866025,-0.5,0.937414,135,90
2019,7,0,1,1,0,1,0,0,15,358.1,1496,1740,26.2,82.1,91.3,-0.5,-0.866025,1.16232,-244,15
2020,8,0,1,1,0,1,0,0,126.64,238.7,1999,1910,26.2,86.9,29.1,-0.866025,-0.5,0.955,89,123.87
2022,2,1,1,1,0,0,0,0,89.45,65.3,4727,4618,23.4,72.8,56.9,0.866025,0.5,0.976734,109,90
2023,12,1,1,1,0,0,0,0,60.37,32.4,2320,2040,16.2,50.9,25.2,-2.44921e-016,1,0.878931,280,62.98
2023,2,1,1,1,0,0,0,0,15,78.8,1487,1727,20.4,61.8,134.5,0.866025,0.5,1.16062,-240,15
2019,9,0,1,1,0,1,0,0,61.34,268.6,1271,1420,28.9,79.6,54.6,-1,-1.83691e-016,1.11635,-149,59.88
2019,5,0,0,0,1,0,0,0,20,106.6,4798,4903,29.1,48.1,85,0.5,-0.866025,1.02167,-105,20.96
2020,11,1,1,1,0,0,0,0,10,17.6,3291,2496,19.4,74.3,36.2,-0.5,0.866025,0.758202,795,10
2018,9,0,1,1,0,1,0,0,12.5,364.6,813,918,28.1,92.3,61.8,-1,-1.83691e-016,1.12776,-105,12.5
2019,10,0,1,1,0,1,0,0,55.41,284.3,1207,1002,32,81.7,28,-0.866025,0.5,0.82947,205,50.39
2022,6,0,0,0,1,0,0,0,10.04,73,4092,3000.04,32.2,68.4,56.3,1.22461e-016,-1,0.732968,1091.96,11.82
2023,3,0,0,0,1,0,0,0,71.3,102.4,2596,1922,34.4,62.2,141.1,1,6.12303e-017,0.740085,674,72.95
2023,1,1,1,1,0,0,0,0,78.64,26.2,3464,2941,24.4,62,91.3,0.5,0.866025,0.848773,523,81.74
2018,9,0,1,1,0,1,0,0,20,316.9,2043,2056,25.3,78.6,28.8,-1,-1.83691e-016,1.00587,-13,20
2020,3,0,0,0,1,0,0,0,26.54,97.8,5204,6652,37.9,55.5,118.6,1,6.12303e-017,1.278,-1448,27.68
2023,11,1,1,1,0,0,0,0,24.82,52.7,3164,2481,19,56.6,31.9,-0.5,0.866025,0.783886,683,20.33
2021,12,1,1,1,0,0,0,0,86.38,31.1,1534,1782,15.5,51.7,88.3,-2.44921e-016,1,1.16091,-248,85.38
2024,10,0,1,1,0,1,0,0,71.84,349.4,3262,2837,25.9,78.6,25.8,-0.866025,0.5,0.869445,425,68.65
2020,8,0,1,1,0,1,0,0,41.23,235.7,2880,2584,31.9,92.9,100.7,-0.866025,-0.5,0.896911,296,39.45
2023,1,1,1,1,0,0,0,0,25.17,45.4,4955,6013,21.6,68.1,26.1,0.5,0.866025,1.21328,-1058,28.12
2021,7,0,1,1,0,1,0,0,135.49,317.9,1526,1218,27.7,78.7,26.5,-0.5,-0.866025,0.797642,308,135
2022,6,0,0,0,1,0,0,0,107.32,107.1,1321,1553,35.7,52.4,21.4,1.22461e-016,-1,1.17474,-232,110
2022,12,1,1,1,0,0,0,0,17.37,62,2070,2294,24,56.5,53.5,-2.44921e-016,1,1.10768,-224,21.4
2022,3,0,0,0,1,0,0,0,54.44,84.4,3212.8,1458,32.7,58.4,117,1,6.12303e-017,0.453668,1754.8,53.8
2023,10,0,1,1,0,1,0,0,106.47,298.9,3716,3241,30.3,86.5,48.6,-0.866025,0.5,0.87194,475,110
2019,12,1,1,1,0,0,0,0,26.74,37.3,1705,1562,24.7,60.7,124.4,-2.44921e-016,1,0.915592,143,29.31
2023,7,0,1,1,0,1,0,0,65.43,250.9,2311,2631,25.5,85.8,15.2,-0.5,-0.866025,1.13798,-320,66.97
2024,1,1,1,1,0,0,0,0,72.55,49.9,4801,6037,22.7,56.8,147.5,0.5,0.866025,1.25718,-1236,79.25
2018,3,0,0,0,1,0,0,0,87.16,141.2,3737,3256,33.6,40.2,16.3,1,6.12303e-017,0.871054,481,88.51
2018,4,0,0,0,1,0,0,0,24.36,106,5345,5122,36.4,43.8,61.2,0.866025,-0.5,0.9581,223,28.52
2024,4,0,0,0,1,0,0,0,90,118.4,1323,1074,36.9,59.1,25.6,0.866025,-0.5,0.811178,249,87.72
2021,1,1,1,1,0,0,0,0,20.9,41.8,2611,1890,22.6,61.3,101.1,0.5,0.866025,0.723583,721,23.89
2024,9,0,1,1,0,1,0,0,67.92,305.7,2561,1804,31,83.1,63.6,-1,-1.83691e-016,0.704137,757,63.94
2020,12,1,1,1,0,0,0,0,50,56.8,2346,2711,20.5,64.4,106.3,-2.44921e-016,1,1.15509,-365,50
2023,11,1,1,1,0,0,0,0,28.06,14.5,2553,2093,15.5,63.4,66.4,-0.5,0.866025,0.819499,460,30.54
2020,7,0,1,1,0,1,0,0,28.63,344.5,2315,2875,28.8,93.1,110.7,-0.5,-0.866025,1.24136,-560,27.69
2023,6,0,0,0,1,0,0,0,84.7,87.2,1165,1175,29,54.5,52.4,1.22461e-016,-1,1.00772,-10,85.92
2019,5,0,0,0,1,0,0,0,10,99.9,1922,2466,35.4,65,136.7,0.5,-0.866025,1.28237,-544,12.9
2019,10,0,1,1,0,1,0,0,10,210.1,3177,4074,30,82.9,103.3,-0.866025,0.5,1.28194,-897,11.61
2023,4,0,0,0,1,0,0,0,15.48,116,3592,3053,36.4,44.1,77.8731,0.866025,-0.5,0.849708,539,14.17
2022,7,0,1,1,0,1,0,0,90,299,1471,1430,28.6,82,35,-0.5,-0.866025,0.971467,41,90
2022,10,0,1,1,0,1,0,0,38.76,394.2,906,1010,29.8,94.9,61.9,-0.866025,0.5,1.11356,-104,34.31
2024,2,1,1,1,0,0,0,0,23.53,31.7,1812,1339,15.7,48.2,145.4,0.866025,0.5,0.738555,473,24.1
2018,5,0,0,0,1,0,0,0,90,131.1,1693,1243,29.7,52.1,96.9,0.5,-0.866025,0.733766,450,90
2021,12,1,1,1,0,0,0,0,15,70.9,2591,2175,24.6,63.3,5.1,-2.44921e-016,1,0.83912,416,15
2020,5,0,0,0,1,0,0,0,64.6,106.5,2469,2225,34.6,48,48.6,0.5,-0.866025,0.90081,244,64.84
2022,3,0,0,0,1,0,0,0,34.08,134.3,1331,1664,36.8,42.3,144.3,1,6.12303e-017,1.24925,-333,39.46
2018,3,0,0,0,1,0,0,0,23.61,144.4,1252,1618,37.6,57.6,78.1,1,6.12303e-017,1.2913,-366,24.58
2023,10,0,1,1,0,1,0,0,11.89,380.8,2231,2163,27.1,92.5,94.8,-0.866025,0.5,0.969086,68,10
2021,11,1,1,1,0,0,0,0,109.51,58.9,1133,862,20.8,59.6,37.2,-0.5,0.866025,0.760141,271,107.33
2018,4,0,0,0,1,0,0,0,72.5747,143.8,1336,1127,37.2,42.1,132.4,0.866025,-0.5,0.842932,209,48.61
2018,6,0,0,0,1,0,0,0,85.12,136.2,4703,5147,33.5,47.7,122.2,1.22461e-016,-1,1.09418,-444,85.91
2024,7,0,1,1,0,1,0,0,26.2,269.6,2915,3049,25.9,87,99.7,-0.5,-0.866025,1.04561,-134,27.1
2018,2,1,1,1,0,0,0,0,20.52,50,5312,6118,17.5,51.9,116.2,0.866025,0.5,1.15152,-806,22.02
2024,5,0,0,0,1,0,0,0,18.31,72.6,5197,5751,37.1,50.4,97.8,0.5,-0.866025,1.10639,-554,23.96
2024,9,0,1,1,0,1,0,0,53.18,313.4,2644,3187,31.7,77.7,115.4,-1,-1.83691e-016,1.20491,-543,52.97
2022,4,0,0,0,1,0,0,0,15,112.5,2088,1875,36.2,69.1,14.6,0.866025,-0.5,0.897559,213,15
2019,2,1,1,1,0,0,0,0,18.33,18.4,2150,1654,24.6,73.5,45.9,0.866025,0.5,0.768945,496,15
2022,3,0,0,0,1,0,0,0,200,78.9,5955,6478,37.3,41.2,148.8,1,6.12303e-017,1.08764,-523,198.96
2021,9,0,1,1,0,1,0,0,200,389.5,953,789,27.7,86.2,64.2,-1,-1.83691e-016,0.827044,164,200
2024,3,0,0,0,1,0,0,0,17.13,79.2,2706,2466,35.9,47.5,70,1,6.12303e-017,0.910972,240,17.16
2018,1,1,1,1,0,0,0,0,30.1,77.9,1300,1454,24,69.4,71.6,0.5,0.866025,1.1176,-154,29.25
2019,6,0,0,0,1,0,0,0,60.79,91.2,1864,1837,33,64.7,126.4,1.22461e-016,-1,0.984987,27,61.93
2020,9,0,1,1,0,1,0,0,197.97,295.1,3632,2957,31,71.9,117.2,-1,-1.83691e-016,0.813928,675,200
2021,8,0,1,1,0,1,0,0,38.24,243.9,3401,3584,30.1,73,63.8,-0.866025,-0.5,1.0535,-183,37.14
2020,8,0,1,1,0,1,0,0,200,254,3279,2818,26.2,81.5,67.1,-0.866025,-0.5,0.859146,461,200
2022,1,1,1,1,0,0,0,0,25.28,72.3,5426,4330,15.3,66.9,115.8,0.5,0.866025,0.797863,1096,22.79
2022,12,1,1,1,0,0,0,0,56.5,20.6,4902,4337,21.9,61.8,86.2,-2.44921e-016,1,0.88456,565,55.71
2021,3,0,0,0,1,0,0,0,16.07,89.1,3618,4318,29.4,55.8,82.9,1,6.12303e-017,1.19315,-700,18.1
2021,3,0,0,0,1,0,0,0,15,110.7,1834,2337,27.2072,47,116.9,1,6.12303e-017,1.27357,-503,18
2020,7,0,1,1,0,1,0,0,38.33,359.5,1890,2166,26.3,88.5,140.5,-0.5,-0.866025,1.14543,-276,33.15
2020,1,1,1,1,0,0,0,0,17.61,22,5452,3000.04,23.3,61.1,37.2,0.5,0.866025,0.550163,2451.96,18.26
2021,9,0,1,1,0,1,0,0,137.02,230.5,1401,1197,25,86,83.1,-1,-1.83691e-016,0.85378,204,132.52
2020,11,1,1,1,0,0,0,0,13.51,38.8,4473,4042,21.7,60.2,99.9,-0.5,0.866025,0.903442,431,12.68
2023,6,0,0,0,1,0,0,0,198.47,82.7,4024,4445,29.6,58.5,28.4,1.22461e-016,-1,1.10435,-421,199.8
2024,11,1,1,1,0,0,0,0,130.69,77.6,20185,1092,22.2,69.7,87.5,-0.5,0.866025,0.0540969,19093,130.17
2019,8,0,1,1,0,1,0,0,10,272.1,888,1007,31.5,73.5,15.1,-0.866025,-0.5,1.13273,-119,10
2018,7,0,1,1,0,1,0,0,13.75,283.1,2855,2293,25.9,88.3,132.2,-0.5,-0.866025,0.802871,562,12.98
2024,7,0,1,1,0,1,0,0,110,394.6,2868,3385,31.2,74.8,57.5,-0.5,-0.866025,1.17985,-517,110
2020,4,0,0,0,1,0,0,0,10,140.5,2327,2531,34.7,68.1,67.6,0.866025,-0.5,1.0872,-204,10.86
2022,8,0,1,1,0,1,0,0,16.62,353.6,3218,4087,26.1,87,70.3,-0.866025,-0.5,1.26965,-869,16.82
2021,4,0,0,0,1,0,0,0,150.32,51.3,4220,5056,33.3,46.7,100.9,0.866025,-0.5,1.19782,-836,155.02
2018,5,0,0,0,1,0,0,0,90,105.6,2104,2385,29.2,61.2,149.6,0.5,-0.866025,1.13302,-281,90
2019,4,0,0,0,1,0,0,0,20.07,95.8,2895,2111,28.4,58.8,46.2,0.866025,-0.5,0.728936,784,19.84
2020,2,1,1,1,0,0,0,0,69.92,23.6,2166,2703,21.6,66.2,110.1,0.866025,0.5,1.24735,-537,73.72
2023,11,1,1,1,0,0,0,0,24.59,50.6,2784,3109,22.5,52.8,94.1,-0.5,0.866025,1.11634,-325,29.51
2021,12,1,1,1,0,0,0,0,34.9,13.4,4848,6082,22.6,64.3,21.2,-2.44921e-016,1,1.25428,-1234,39.26
2023,6,0,0,0,1,0,0,0,28.78,117.9,1176,1013,32.2,59.3,136.7,1.22461e-016,-1,0.860663,163,30.32
2020,8,0,1,1,0,1,0,0,17.03,350.3,1093,992,29.3,71.1,136.8,-0.866025,-0.5,0.906764,101,15.72
2023,4,0,0,0,1,0,0,0,46.69,134,3084,3986,33.6,42.2,19.4,0.866025,-0.5,1.29206,-902,51.95
2023,2,1,1,1,0,0,0,0,90,68,2967,3803,20.1,63.4,125.8,0.866025,0.5,1.28133,-836,90
2020,3,0,0,0,1,0,0,0,10,82.5,5268,4613,33.6,43.4,16.9,1,6.12303e-017,0.875498,655,11.49
2021,4,0,0,0,1,0,0,0,65.21,114.3,5795,5275,37.1,67.6,98.5,0.866025,-0.5,0.91011,520,63.46
2020,7,0,1,1,0,1,0,0,35.81,218.1,4418,3711,31.3,75.4,26.4,-0.5,-0.866025,0.839783,707,31.15
2023,6,0,0,0,1,0,0,0,110,102.8,2538,3276,35.7,50.9,121.4,1.22461e-016,-1,1.29027,-738,107.45
2023,5,0,0,0,1,0,0,0,19.04,59.4,4854,4197,37.6,47.2,50.1,0.5,-0.866025,0.86447,657,20.21
2018,12,1,1,1,0,0,0,0,41.28,62.9,1209,1083,15.7,54.1,145.2,-2.44921e-016,1,0.895041,126,38.55
2022,1,1,1,1,0,0,0,0,105.15,33.2,3725,3532,16.4,48.3,37.1,0.5,0.866025,0.947933,193,108.19
2024,12,1,1,1,0,0,0,0,103.87,16.3,3608,2547,21.2,74.6,90.3,-2.44921e-016,1,0.705736,1061,101.84
2019,11,1,1,1,0,0,0,0,88.83,19.3,1388,1543,22.5,54.6,142.9,-0.5,0.866025,1.11087,-155,90
2022,6,0,0,0,1,0,0,0,59.18,68.1,3943,3819,33.4,40.1,43.1,1.22461e-016,-1,0.968306,124,58.34
2023,9,0,1,1,0,1,0,0,85.97,241.8,1689,1249,27.7,75.7,112.9,-1,-1.83691e-016,0.739053,440,90
2021,2,1,1,1,0,0,0,0,72.5747,67.5,2796,3328,16.5,48.1,40.8,0.866025,0.5,1.18985,-532,54.07
2023,2,1,1,1,0,0,0,0,90,41.9,2854,3191,20.7,50.2,118,0.866025,0.5,1.11769,-337,90
2022,3,0,0,0,1,0,0,0,10,66,3499,3968,31.8,54.4,31.1,1,6.12303e-017,1.13371,-469,10.77
2018,8,0,1,1,0,1,0,0,45.96,331.5,3395,3459,31,83.9,149.1,-0.866025,-0.5,1.01855,-64,43.89
2024,7,0,1,1,0,1,0,0,36.95,318.5,1350,1583,26.2,86.7,59.8,-0.5,-0.866025,1.17172,-233,38.7
2020,3,0,0,0,1,0,0,0,38.65,137.2,5865,5155,28.5,58.3,18.9,1,6.12303e-017,0.878793,710,39.12
2021,6,0,0,0,1,0,0,0,108.06,93.8,40136,2259,34,41.8,83.5,1.22461e-016,-1,0.0562822,37877,391.85
2021,8,0,1,1,0,1,0,0,13.31,384.7,2035,1856,25.5,82.8,138.1,-0.866025,-0.5,0.911591,179,10
2022,7,0,1,1,0,1,0,0,110,220.6,2284,2233,30,75.7,83.9,-0.5,-0.866025,0.977243,51,110
2022,11,1,1,1,0,0,0,0,200,45.5,1440,1625,21,64.5,29.3,-0.5,0.866025,1.12769,-185,200
