Date,Year,Month,Season,Crop,Region,Previous_Price,Rainfall_mm,Supply_tonnes,Demand_tonnes,Temperature_C,Humidity_Percent,Market_Distance_km,Current_Price
2019-02-18,2019,2,Winter,Rice,Rangpur,110.0,28.5,1719.0,1215.0,20.6,61.5,81.9,110.0
2019-02-18,2019,2,Winter,Rice,Comilla,110.0,23.1,3954.0,3566.0,19.8,63.4,134.3,108.79
2019-02-18,2019,2,Winter,Potato,Gazipur,46.3,25.5,4430.0,3890.0,16.0,60.7,67.1,47.87
2019-02-19,2019,2,Winter,Chickpea,Khulna,123.19,33.9,2923.0,2879.0,18.6,69.5,120.0,120.42
2019-02-19,2019,2,Winter,Potato,Chittagong,21.74,40.3,3609.0,4180.0,20.2,69.2,5.6,23.52
2019-02-19,2019,2,Winter,Lentil,Mymensingh,200.0,72.3,2010.0,2083.0,19.2,67.2,57.0,200.0
2019-02-20,2019,2,Winter,Rice,Rajshahi,110.0,?,2781.0,2972.0,23.5,64.9,125.4,110.0
2019-02-20,2019,2,Winter,Onion,Chittagong,44.36,65.5,2675.0,2033.0,19.7,49.3,66.2,43.26
2019-02-20,2019,2,Winter,Lentil,Sylhet,200.0,50.2,2914.0,2244.0,17.0,62.8,67.1,196.54
2019-02-20,2019,2,Winter,Wheat,Comilla,90.0,79.7,2661.0,2756.0,21.3,73.0,30.7,90.0
2019-02-21,2019,2,Winter,Eggplant,Barisal,68.08,38.2,5245.0,4676.0,21.2,53.3,143.3,67.7
2019-02-21,2019,2,Winter,Rice,Rangpur,110.0,39.9,2271.0,2661.0,19.2,56.4,71.7,110.0
2019-02-21,2019,2,Winter,Lentil,Rangpur,200.0,10.4,4105.0,3566.0,18.3,72.3,36.4,200.0
2019-02-21,2019,2,Winter,Cauliflower,Rangpur,15.0,67.6,5652.0,6978.0,16.7,47.1,23.1,15.0
2019-02-21,2019,2,Winter,Chickpea,Sylhet,129.86,75.2,3111.0,2876.0,21.3,54.5,67.7,132.8
2019-02-22,2019,2,Winter,Cauliflower,Chittagong,17.41,39.3,4856.0,3501.0,18.9,55.0,56.9,15.0
2019-02-22,2019,2,Winter,Chickpea,Mymensingh,129.26,12.2,1650.0,1275.0,23.3,70.1,78.0,127.69
2019-02-22,2019,2,Winter,Chickpea,Sylhet,92.96,77.5,5481.0,5803.0,17.2,70.9,122.7,91.72
2019-02-22,2019,2,Winter,Cauliflower,Khulna,18.33,18.4,2150.0,1654.0,24.6,73.5,45.9,15.0
2019-02-22,2019,2,Winter,Potato,Gazipur,39.26,14.2,4441.0,4014.0,18.5,50.8,96.1,38.98
2019-02-22,2019,2,Winter,Cabbage,Dhaka,11.05,34.7,3606.0,3847.0,20.8,49.0,99.1,10.0
2019-02-23,2019,2,Winter,Potato,Mymensingh,46.29,36.3,3362.0,3550.0,21.4,58.3,39.4,47.3
2019-02-23,2019,2,Winter,Chickpea,Mymensingh,138.53,40.7,5830.0,6608.0,21.4,74.0,149.3,137.92
2019-02-23,2019,2,Winter,Wheat,Barisal,90.0,45.4,2067.0,2360.0,23.4,74.1,60.4,90.0
2019-02-23,2019,2,Winter,Rice,Gazipur,110.0,33.7,4682.0,5632.0,20.0,57.2,16.7,110.0
2019-02-24,2019,2,Winter,Tomato,Barisal,56.26,51.8,2475.0,2661.0,19.0,56.6,43.6,56.31
2019-02-24,2019,2,Winter,Chickpea,Mymensingh,109.22,54.7,1631.0,1718.0,19.8,58.5,67.5,112.57
2019-02-24,2019,2,Winter,Chickpea,Rangpur,129.94,48.6,1680.0,1398.0,16.6,50.8,121.6,129.1
2019-02-24,2019,2,Winter,Lentil,Khulna,195.45,15.0,1215.0,1212.0,22.2,60.7,94.5,195.64
2019-02-25,2019,2,Winter,Chickpea,Barisal,114.06,18.4,1819.0,1710.0,22.9,66.5,8.2,118.48
2019-02-25,2019,2,Winter,Onion,Barisal,62.51,36.2,5114.0,6404.0,24.5,68.3,129.4,69.36
2019-02-25,2019,2,Winter,Potato,Chittagong,49.98,61.9,4861.0,5459.0,19.1,46.5,125.7,50.0
2019-02-25,2019,2,Winter,Tomato,Khulna,77.19,66.7,4356.0,5438.0,19.0,62.1,46.1,78.16
2019-02-25,2019,2,Winter,Tomato,Gazipur,73.1,38.5,5805.0,7354.0,15.9,62.6,80.6,72.19
2019-02-25,2019,2,Winter,Chickpea,Mymensingh,134.26,13.4,5435.0,6856.0,16.1,67.4,76.4,137.94
2019-02-25,2019,2,Winter,Eggplant,Dhaka,53.32,68.5,3619.0,3121.0,16.7,59.2,123.4,53.28
2019-02-26,2019,2,Winter,Cauliflower,Khulna,15.0,13.3,1367.0,1176.0,24.2,59.2,61.5,16.71
2019-02-26,2019,2,Winter,Wheat,Rajshahi,90.0,43.3,5252.0,4838.0,19.3,47.8,93.6,87.76
2019-02-26,2019,2,Winter,Tomato,Rajshahi,36.97,12.4,66681.0,3114.0,17.9,61.1,53.2,38.3
2019-02-26,2019,2,Winter,Rice,Rajshahi,110.0,10.4,1627.0,1348.0,21.8,51.8,8.7,110.0
2019-02-26,2019,2,Winter,Onion,Barisal,53.05,63.1,4213.0,3276.0,20.1,49.4,133.2,54.2
2019-02-26,2019,2,Winter,Chickpea,Comilla,141.24,78.9,3506.0,2923.0,20.1,71.1,98.2,142.53
2019-02-27,2019,2,Winter,Rice,Barisal,110.0,37.1,4609.0,3737.0,17.7,69.3,84.0,110.0
2019-02-28,2019,2,Winter,Eggplant,Mymensingh,41.39,10.3,5372.0,6489.0,24.8,67.7,94.6,40.36
2019-02-28,2019,2,Winter,Cabbage,Comilla,14.25,34.3,5027.0,3952.0,18.4,70.7,16.6,13.79
2019-03-01,2019,3,Summer,Cauliflower,Mymensingh,15.8,83.0,3014.0,2500.0,37.2,68.4,112.8,18.74
2019-03-01,2019,3,Summer,Wheat,Khulna,90.0,65.9,1709.0,1361.0,29.0,54.8,87.0,89.7
2019-03-01,2019,3,Summer,Wheat,Sylhet,90.0,78.4,4779.0,5045.0,31.3,41.1,72.0,90.0
2019-03-01,2019,3,Summer,Wheat,Dhaka,90.0,147.3,3926.0,4422.0,32.7,66.4,9.7,86.21
2019-03-02,2019,3,Summer,Tomato,Khulna,71.28,52.8,1543.0,1699.0,32.5,45.1,92.2,74.0
2019-03-02,2019,3,Summer,Potato,Comilla,21.96,135.2,5618.0,7200.0,29.6,55.9,11.5,23.17
2019-03-03,2019,3,Summer,Wheat,Mymensingh,88.54,116.3,4284.0,5236.0,34.7,44.4,60.2,89.67
2019-03-03,2019,3,Summer,Cabbage,Rangpur,15.9,141.6,1822.0,1587.0,30.8,55.3,82.9,19.74
2019-03-03,2019,3,Summer,Eggplant,Gazipur,26.89,91.7,4857.0,5190.0,32.6,63.7,127.0,24.66
2019-03-03,2019,3,Summer,Eggplant,Sylhet,41.05,125.7,4494.0,4892.0,36.5,43.8,26.5,44.93
2019-03-05,2019,3,Summer,Chickpea,Chittagong,151.81,63.1,2591.0,2610.0,31.3,61.3,26.0,150.59
2019-03-05,2019,3,Summer,Cabbage,Gazipur,15.49,128.9,5472.0,4277.0,28.5,42.8,97.6,17.32
2019-03-05,2019,3,Summer,Potato,Sylhet,50.0,129.9,3001.0,2887.0,36.0,41.3,70.3,50.0
2019-03-05,2019,3,Summer,Cabbage,Comilla,12.13,76.9,4973.0,5765.0,35.2,56.0,46.9,13.14
2019-03-06,2019,3,Summer,Eggplant,Sylhet,70.0,128.9,4865.0,4872.0,28.3,67.5,133.9,68.29
2019-03-06,2019,3,Summer,Cabbage,Barisal,N/A,60.0,4601.0,3555.0,31.3,48.1,38.4,15.35
2019-03-06,2019,3,Summer,Cabbage,Chittagong,11.75,102.7,2736.0,2641.0,37.7,42.1,143.4,10.49
2019-03-06,2019,3,Summer,Potato,Sylhet,30.2,133.3,1348.0,1643.0,31.9,60.5,130.3,36.04
2019-03-06,2019,3,Summer,Chickpea,Chittagong,151.3,87.3,3885.0,3080.0,29.0,46.5,16.1,148.87
2019-03-07,2019,3,Summer,Chickpea,Rajshahi,146.9,74.8,3383.0,3413.0,36.2,69.3,116.4,145.39
2019-03-07,2019,3,Summer,Onion,Gazipur,20.0,95.2,5846.0,6244.0,31.3,43.1,115.1,20.0
2019-03-07,2019,3,Summer,Wheat,Barisal,90.0,130.9,3156.0,2539.0,28.8,49.2,96.4,88.12
2019-03-07,2019,3,Summer,Cabbage,Gazipur,13.23,109.2,2998.0,2909.0,31.8,67.3,10.2,15.56
2019-03-07,2019,3,Summer,Cabbage,Rajshahi,13.14,68.0,2132.0,1496.0,32.2,48.7,123.2,12.55
2019-03-08,2019,3,Summer,Onion,Khulna,57.2,120.1,3100.0,2428.0,28.7,54.7,58.9,55.72
2019-03-08,2019,3,Summer,Chickpea,Gazipur,104.81,141.6,3888.0,3538.0,34.7,62.5,54.6,105.31
2019-03-08,2019,3,Summer,Rice,Gazipur,110.0,58.4,3602.0,3821.0,32.9,47.9,34.5,110.0
2019-03-08,2019,3,Summer,Cabbage,Chittagong,13.21,99.9,4514.0,3251.0,30.8,67.4,95.6,15.67
2019-03-09,2019,3,Summer,Wheat,Sylhet,90.0,74.6,4972.0,5027.0,31.0,69.6,135.3,90.0
2019-03-09,2019,3,Summer,Onion,Barisal,38.77,59.8,5713.0,5830.0,29.6,58.4,133.1,39.67
2019-03-09,2019,3,Summer,Eggplant,Gazipur,70.0,111.0,2296.0,2071.0,36.3,69.5,115.8,70.0
2019-03-09,2019,3,Summer,Chickpea,Rajshahi,116.75,129.2,2108.0,2101.0,32.8,52.9,94.5,119.2
2019-03-09,2019,3,Summer,Chickpea,Barisal,121.44,137.4,4834.0,6031.0,31.7,59.5,23.7,121.87
2019-03-10,2019,3,Summer,Lentil,Chittagong,134.51,82.5,1597.0,1759.0,37.6,45.4,23.3,135.92
2019-03-10,2019,3,Summer,Eggplant,Barisal,38.55,84.8,4787.0,4329.0,31.2,59.0,10.0,39.17
2019-03-10,2019,3,Summer,Rice,Mymensingh,108.7,105.8,5431.0,5588.0,33.0,51.2,34.7,107.2
2019-03-11,2019,3,Summer,Potato,Sylhet,50.0,75.1,4630.0,5537.0,35.4,49.6,85.9,50.0
2019-03-12,2019,3,Summer,Potato,Dhaka,?,134.0,3426.0,2486.0,33.6,69.4,57.1,25.35
2019-03-12,2019,3,Summer,Cauliflower,Khulna,19.67,76.1,4617.0,4374.0,35.1,57.3,57.1,21.99
2019-03-12,2019,3,Summer,Onion,Rajshahi,34.09,88.9,1986.0,2320.0,35.9,59.6,116.5,36.0
2019-03-13,2019,3,Summer,Rice,Chittagong,109.86,131.2,4318.0,3554.0,31.6,56.2,97.6,110.0
2019-03-13,2019,3,Summer,Chickpea,Dhaka,123.26,67.5,4775.0,4101.0,33.8,58.3,7.3,124.51
2019-03-13,2019,3,Summer,Tomato,Chittagong,61.5,141.6,5167.0,5310.0,32.2,54.7,5.9,60.61
2019-03-13,2019,3,Summer,Rice,Barisal,105.22,96.9,1919.0,2099.0,32.6,65.0,75.3,106.51
2019-03-13,2019,3,Summer,Rice,Dhaka,109.93,133.2,2229.0,1865.0,37.8,42.7,90.5,108.76
2019-03-13,2019,3,Summer,Potato,Khulna,44.96,120.0,5381.0,5988.0,33.6,59.2,125.4,48.42
2019-03-13,2019,3,Summer,Eggplant,Khulna,62.59,92.8,2232.0,2622.0,35.4,57.0,15.4,63.42
2019-03-13,2019,3,Summer,Wheat,Rajshahi,89.81,136.7,3209.0,4020.0,31.1,47.5,102.3,89.81
2019-03-14,2019,3,summer,Potato,chittagong,25,136.2,3849.0,2734.0,33.2,48.7,35.9,26.15
2019-03-14,2019,3,Summer,Cabbage,Gazipur,14.24,135.2,3936.0,3632.0,31.4,42.2,124.8,13.68
2019-03-14,2019,3,Summer,Potato,Chittagong,43.48,118.4,5472.0,6361.0,37.0,69.1,139.1,48.11
2019-03-14,2019,3,summer,Lentil,Mymensingh,200.0,78.0,4905.0,3688.0,29.6,57.9,71.4,199.29
2019-03-14,2019,3,Summer,Cauliflower,Comilla,21.76,80.0,4650.0,3446.0,33.0,60.0,99.1,18.86
2019-03-15,2019,3,Summer,Lentil,Comilla,200.0,59.6,4609.0,missing,29.9,50.4,46.4,200.0
2019-03-15,2019,3,Summer,Cabbage,Khulna,11.9,126.2,2216.0,1860.0,31.5,69.0,134.0,10.0
2019-03-15,2019,3,Summer,Lentil,Chittagong,200.0,140.2,4030.0,3673.0,28.8,54.6,33.7,200.0
2019-03-15,2019,3,Summer,Potato,Rangpur,30.72,98.6,1551.0,1574.0,36.7,42.9,81.3,30.3
2019-03-15,2019,3,Summer,Tomato,Gazipur,29.32,86.2,3976.0,5003.0,29.7,41.4,143.7,29.64
2019-03-15,2019,3,Summer,Cabbage,Khulna,10.0,127.1,4889.0,5923.0,37.4,62.1,96.8,10.0
2019-03-16,2019,3,Summer,Wheat,Sylhet,90.0,59.0,5155.0,4637.0,29.4,65.7,61.1,86.86
2019-03-16,2019,3,Summer,Eggplant,Rajshahi,50.66,80.1,2695.0,2745.0,33.0,44.7,76.9,53.52
2019-03-16,2019,3,Summer,Chickpea,Dhaka,123.31,64.0,4879.0,6187.0,29.2,42.0,137.4,124.32
2019-03-17,2019,3,Summer,Tomato,Rangpur,59.29,149.5,5374.0,5983.0,36.8,66.0,93.3,57.65
2019-03-17,2019,3,Summer,Potato,Dhaka,34.12,131.0,1962.0,2322.0,34.3,59.2,53.4,36.9
2019-03-17,2019,3,Summer,Chickpea,Rangpur,135.96,123.7,5893.0,6970.0,36.5,55.2,75.4,133.38
2019-03-17,2019,3,Summer,Tomato,Barisal,22.5,66.4,5800.0,5951.0,30.6,61.7,65.2,26.03
2019-03-18,2019,3,Summer,Potato,Sylhet,23.54,82.7,2847.0,2172.0,30.3,41.8,137.4,19.95
2019-03-18,2019,3,Summer,Lentil,Gazipur,193.05,94.6,5624.0,4975.0,37.1,40.4,95.6,190.0
2019-03-18,2019,3,Summer,Wheat,Comilla,90.0,113.3,4731.0,5674.0,30.5,61.0,131.7,90.0
2019-03-18,2019,3,Summer,Onion,Chittagong,41.6,50.6,1213.0,1111.0,28.2,42.1,71.2,40.91
2019-03-19,2019,3,Summer,Potato,Chittagong,23.75,87.2,5891.0,5027.0,29.3,49.5,103.4,26.74
2019-03-19,2019,3,Summer,Chickpea,Khulna,119.14,104.8,3278.0,2550.0,34.7,69.2,121.0,114.23
2019-03-19,2019,3,Summer,Eggplant,Sylhet,46.25,139.9,2818.0,3545.0,29.8,57.6,54.6,45.97
2019-03-19,2019,3,Summer,Rice,Mymensingh,110.0,76.0,2490.0,2165.0,31.4,64.2,108.5,107.21
2019-03-19,2019,3,Summer,Chickpea,Chittagong,97.44,76.2,4440.0,4115.0,34.5,62.9,95.8,97.78
2019-03-19,2019,3,Summer,Cabbage,Chittagong,10.0,83.3,1936.0,1782.0,30.3,42.6,22.8,10.0
2019-03-19,2019,3,Summer,Wheat,Khulna,90.0,122.2,1791.0,1464.0,35.4,67.7,22.0,87.43
2019-03-19,2019,3,Summer,Cauliflower,Rangpur,15.0,52.3,1232.0,1562.0,34.3,55.8,27.4,15.99
2019-03-19,2019,3,Summer,Eggplant,Barisal,45.13,92.0,2062.0,1881.0,29.9,46.2,50.3,48.48
2019-03-20,2019,3,Summer,Rice,Dhaka,110.0,51.6,5392.0,3978.0,30.9,43.3,123.1,109.1
2019-03-21,2019,3,Summer,Potato,Comilla,28.02,125.6,3570.0,3708.0,30.9,61.3,48.8,27.14
2019-03-21,2019,3,Summer,Wheat,Gazipur,90.0,138.6,2572.0,2113.0,30.3,67.4,58.7,89.96
2019-03-21,2019,3,Summer,Potato,Sylhet,33.86,139.0,3906.0,4688.0,30.7,68.6,114.6,35.94
2019-03-21,2019,3,Summer,Tomato,Khulna,68.83,79.7,4790.0,5797.0,32.6,55.2,7.5,73.33
2019-03-21,2019,3,Summer,Tomato,Dhaka,24.22,81.1,2738.0,3432.0,32.5,49.0,38.5,25.85
2019-03-21,2019,3,Summer,Chickpea,Sylhet,152.61,88.6,5602.0,4872.0,31.1,48.0,60.1,150.02
2019-03-22,2019,3,Summer,Lentil,Dhaka,200.0,99.0,4826.0,5306.0,33.7,40.6,75.4,198.62
2019-03-22,2019,3,Summer,Wheat,Comilla,90.0,136.2,1937.0,1691.0,32.6,45.3,69.2,90.0
2019-03-22,2019,3,Summer,Lentil,Dhaka,200.0,96.1,4591.0,5228.0,31.5,62.6,78.1,200.0
2019-03-22,2019,3,Summer,Eggplant,Dhaka,51.67,149.4,4008.0,4776.0,33.4,51.2,99.3,52.88
2019-03-22,2019,3,Summer,Cabbage,Chittagong,10.0,78.4,4110.0,5148.0,29.8,55.4,75.4,10.0
2019-03-23,2019,3,Summer,Lentil,Gazipur,199.9,124.7,3035.0,3587.0,29.1,56.1,83.0,197.12
2019-03-23,2019,3,Summer,Onion,Sylhet,34.98,117.2,1792.0,1668.0,37.2,53.1,141.6,37.8
2019-03-24,2019,3,Summer,Onion,Gazipur,49.72,61.4,2646.0,1871.0,37.5,51.9,72.0,50.74
2019-03-24,2019,3,SUMMER,rice,Comilla,110.0,115.0,4800.0,missing,35.8,52.1,146.4,107.61
2019-03-24,2019,3,Summer,Rice,Barisal,110.0,134.0,4931.0,4248.0,29.6,61.5,75.4,110.0
2019-03-24,2019,3,Summer,Cauliflower,Khulna,17.28,88.6,4243.0,5031.0,36.8,56.1,68.6,20.7
2019-03-24,2019,3,Summer,Lentil,Chittagong,200.0,102.1,4928.0,4015.0,37.7,50.5,108.6,200.0
2019-03-24,2019,3,Summer,Lentil,Sylhet,200.0,86.3,3244.0,2396.0,32.1,68.2,117.7,199.42
2019-03-25,2019,3,Summer,Rice,Khulna,110.0,92.4,4762.0,3867.0,29.3,49.0,85.0,107.63
2019-03-25,2019,3,Summer,Lentil,Barisal,200.0,111.2,4062.0,3392.0,38.0,54.9,26.2,200.0
2019-03-25,2019,3,Summer,Eggplant,Gazipur,49.41,62.6,5643.0,4075.0,34.0,43.0,56.4,49.58
2019-03-25,2019,3,Summer,Rice,Comilla,110.0,81.1,1416.0,1837.0,37.1,62.5,51.3,109.9
2019-03-26,2019,3,Summer,Potato,Rajshahi,28.95,70.2,4443.0,3779.0,35.1,49.1,82.5,26.62
2019-03-26,2019,3,Summer,Cauliflower,Gazipur,19.84,54.8,1860.0,2066.0,32.1,46.9,57.5,25.93
2019-03-26,2019,3,Summer,Wheat,Mymensingh,90.0,70.6,1796.0,1755.0,37.8,50.2,59.8,90.0
2019-03-26,2019,3,Summer,Wheat,Rajshahi,88.7,93.1,4017.0,3457.0,34.9,49.7,18.5,90.0
2019-03-26,2019,3,Summer,Tomato,Rangpur,36.23,85.4,4277.0,3211.0,36.8,52.8,72.4,37.35
2019-03-27,2019,3,Summer,Onion,Gazipur,30.42,73.5,1882.0,1910.0,29.7,59.4,42.0,28.57
2019-03-27,2019,3,Summer,Onion,Barisal,30.0,92.9,4177.0,3114.0,37.0,44.1,26.9,28.51
2019-03-27,2019,3,Summer,Cauliflower,Chittagong,20.12,93.6,3917.0,3287.0,33.9,64.1,22.2,17.75
2019-03-27,2019,3,Summer,Tomato,Rangpur,41.26,126.7,2798.0,2117.0,31.5,44.7,8.3,41.61
2019-03-27,2019,3,Summer,Chickpea,Comilla,128.34,113.2,2734.0,2860.0,33.3,56.2,149.0,127.59
2019-03-28,2019,3,Summer,Lentil,Sylhet,200.0,81.0,2752.0,3420.0,35.1,42.9,117.7,833.44
2019-03-30,2019,3,Summer,Tomato,Dhaka,72.28,119.1,4625.0,4256.0,30.2,51.1,18.4,71.84
2019-03-30,2019,3,Summer,Eggplant,Comilla,68.42,148.9,1405.0,1646.0,29.3,50.2,105.7,67.61
2019-03-30,2019,3,Summer,Cabbage,Mymensingh,12.28,134.7,5612.0,6899.0,37.9,59.3,133.1,15.49
2019-03-31,2019,3,Summer,Eggplant,Barisal,25.2,85.4,5979.0,4800.0,34.5,61.2,97.1,21.15
2019-03-31,2019,3,Summer,Cauliflower,Dhaka,15.0,97.7,1362.0,1698.0,28.1,42.7,24.2,16.2
2019-04-01,2019,4,Summer,Onion,Barisal,32.88,112.9,4359.0,5302.0,32.4,62.2,57.7,32.31
2019-04-01,2019,4,Summer,Chickpea,Comilla,139.34,148.6,3918.0,4367.0,28.5,44.4,85.6,143.06
2019-04-02,2019,4,Summer,Cauliflower,Sylhet,16.52,143.8,2851.0,2046.0,35.8,55.1,47.1,15.0
2019-04-02,2019,4,Summer,Cauliflower,Sylhet,16.34,67.0,5810.0,4214.0,33.1,51.3,52.8,17.32
2019-04-02,2019,4,Summer,Eggplant,Dhaka,58.83,133.7,4966.0,5976.0,36.2,45.9,70.0,61.2
2019-04-03,2019,4,Summer,Potato,Gazipur,26.46,99.9,3746.0,4610.0,33.1,66.7,116.6,28.24
2019-04-03,2019,4,Summer,Lentil,Gazipur,200.0,120.1,4766.0,5967.0,28.4,50.1,42.9,200.0
2019-04-04,2019,4,Summer,Cabbage,Sylhet,14.46,62.9,5613.0,6234.0,29.3,64.3,65.8,16.97
2019-04-04,2019,4,Summer,Potato,Comilla,50.0,96.6,3322.0,3375.0,29.1,65.9,142.1,50.0
2019-04-05,2019,4,Summer,Cabbage,Dhaka,10.91,61.0,2732.0,2258.0,30.1,59.2,50.1,10.0
2019-04-06,2019,4,Summer,Cabbage,Khulna,11.49,138.2,5447.0,5801.0,37.7,51.3,128.6,11.44
2019-04-06,2019,4,Summer,Cauliflower,Gazipur,15.0,131.0,2050.0,1725.0,30.6,49.4,107.4,15.0
2019-04-06,2019,4,Summer,Cabbage,Rangpur,11.49,71.7,3319.0,3202.0,32.2,42.7,missing,10.0
2019-04-06,2019,4,Summer,Onion,Sylhet,25.81,128.2,1401.0,984.0,35.3,66.5,149.9,23.38
2019-04-06,2019,4,Summer,Tomato,Dhaka,76.96,133.1,5392.0,3803.0,36.3,46.3,85.6,76.24
2019-04-06,2019,4,Summer,Lentil,Rangpur,198.65,108.3,2662.0,3137.0,33.9,53.5,38.5,200.0
2019-04-07,2019,4,Summer,Potato,Rangpur,14.15,74.5,1679.0,1677.0,31.6,59.7,57.8,14.42
2019-04-07,2019,4,Summer,Eggplant,Mymensingh,41.33,131.7,4143.0,4227.0,30.0,51.8,63.5,42.19
2019-04-07,2019,4,Summer,Cabbage,Barisal,20.65,75.4,5441.0,6571.0,36.0,40.4,128.6,22.75
2019-04-07,2019,4,Summer,Cauliflower,Rangpur,15.01,85.0,4899.0,4038.0,33.8,55.3,34.9,18.18
2019-04-08,2019,4,Summer,Lentil,Comilla,200.0,90.9,4197.0,3594.0,35.9,43.1,11.0,200.0
2019-04-08,2019,4,Summer,Chickpea,Rangpur,134.34,,1851.0,1948.0,33.3,43.2,23.8,134.44
2019-04-08,2019,4,Summer,Cauliflower,Sylhet,15.0,51.2,3592.0,4539.0,29.9,63.6,100.6,19.26
2019-04-08,2019,4,Summer,Onion,Gazipur,23.45,79.6,5359.0,6731.0,34.1,63.1,108.3,127.32
2019-04-08,2019,4,Summer,Cauliflower,Mymensingh,15.0,87.6,2957.0,2510.0,28.9,41.2,58.2,15.0
2019-04-08,2019,4,Summer,Cauliflower,Khulna,20.07,95.8,2895.0,2111.0,28.4,58.8,46.2,19.84
2019-04-09,2019,4,Summer,Rice,Rangpur,106.01,141.8,1367.0,1749.0,33.7,53.9,123.6,109.19
2019-04-10,2019,4,Summer,Cabbage,Dhaka,13.07,86.9,3764.0,4368.0,29.7,45.9,141.9,13.55
2019-04-11,2019,4,Summer,Cauliflower,Chittagong,20.33,74.4,5195.0,4954.0,34.3,67.9,14.6,23.01
2019-04-11,2019,4,Summer,Lentil,Gazipur,199.74,104.8,5222.0,4696.0,28.3,52.7,64.9,200.0
2019-04-11,2019,4,Summer,Cabbage,Rajshahi,10.0,74.5,1929.0,2444.0,37.6,67.9,39.4,11.82
2019-04-11,2019,4,Summer,Wheat,Dhaka,89.7,111.9,1989.0,1503.0,36.3,62.1,88.2,90.0
2019-04-11,2019,4,Summer,Eggplant,Gazipur,56.94,N/A,3313.0,2378.0,37.7,64.1,91.0,55.81
2019-04-11,2019,4,Summer,Cabbage,Dhaka,10.0,86.1,2922.0,2512.0,28.1,60.8,115.2,10.0
2019-04-11,2019,4,Summer,Eggplant,Gazipur,61.78,62.0,2507.0,2560.0,29.0,42.3,25.2,64.41
2019-04-12,2019,4,Summer,Rice,Mymensingh,105.36,79.3,2153.0,1710.0,30.5,55.4,107.0,101.54
2019-04-12,2019,4,Summer,Chickpea,Gazipur,116.99,missing,5449.0,5176.0,34.9,41.3,83.4,118.8
2019-04-12,2019,4,Summer,Rice,Chittagong,108.35,149.1,3594.0,3310.0,31.0,62.0,75.0,109.06
2019-04-13,2019,4,Summer,Eggplant,Sylhet,34.17,70.4,1620.0,1305.0,35.4,64.6,18.0,31.45
2019-04-13,2019,4,Summer,Lentil,Khulna,200.0,132.2,4036.0,3610.0,28.7,64.9,144.3,198.61
2019-04-14,2019,4,Summer,Potato,Comilla,26.81,60.2,3104.0,2697.0,32.2,-,53.2,26.65
2019-04-14,2019,4,Summer,Potato,Khulna,38.95,74.9,4992.0,5168.0,35.6,67.6,133.6,40.32
2019-04-14,2019,4,Summer,Lentil,Gazipur,199.24,63.9,3241.0,2820.0,32.8,69.9,39.9,197.7
2019-04-14,2019,4,Summer,Chickpea,Rangpur,140.46,91.4,5797.0,5829.0,34.9,65.2,71.6,140.78
2019-04-15,2019,4,Summer,Potato,Sylhet,21.31,58.9,4942.0,5443.0,29.5,62.0,47.1,22.54
2019-04-15,2019,4,Summer,Lentil,Rajshahi,197.74,88.5,5619.0,6409.0,29.6,40.0,13.8,200.0
2019-04-16,2019,4,Summer,Rice,Sylhet,110.0,68.4,2497.0,2420.0,31.5,43.3,120.5,110.0
2019-04-16,2019,4,Summer,Rice,Gazipur,110.0,141.1,5020.0,5576.0,34.9,60.1,144.3,108.11
2019-04-16,2019,4,Summer,Wheat,Chittagong,90.0,83.7,4770.0,3340.0,30.9,64.1,23.4,89.26
2019-04-17,2019,4,Summer,Onion,Barisal,68.44,82.0,2667.0,1983.0,28.6,42.2,69.9,67.2
2019-04-17,2019,4,Summer,Onion,Chittagong,30.49,149.1,1743.0,1352.0,37.2,49.3,35.1,27.66
2019-04-17,2019,4,Summer,Tomato,Comilla,38.8,88.3,3422.0,4036.0,34.6,41.2,139.4,41.9
2019-04-18,2019,4,Summer,Wheat,Khulna,90.0,82.8,2706.0,2010.0,30.9,59.2,133.6,90.0
2019-04-18,2019,4,Summer,Cabbage,Rangpur,15.96,54.3,2092.0,2493.0,31.6,56.8,38.7,20.65
2019-04-19,2019,4,Summer,Rice,Rangpur,110.0,132.8,2777.0,3420.0,35.3,51.5,19.3,110.0
2019-04-19,2019,4,Summer,Chickpea,Comilla,130.17,92.5,2728.0,3408.0,30.7,50.0,110.3,127.69
2019-04-19,2019,4,Summer,Chickpea,Rajshahi,125.42,137.2,4999.0,6360.0,37.4,67.1,124.6,127.77
2019-04-19,2019,4,Summer,Cauliflower,Khulna,19.1,85.0,5640.0,6656.0,37.8,61.8,76.2,23.18
2019-04-20,2019,4,Summer,Eggplant,Sylhet,46.13,68.2,3746.0,4185.0,33.4,42.6,141.9,45.88
2019-04-20,2019,4,Summer,Cauliflower,Chittagong,15.0,114.5,2672.0,2547.0,34.8,45.6,72.2,15.68
2019-04-20,2019,4,Summer,Chickpea,Gazipur,130.52,98.5,2620.0,3243.0,33.5,NULL,108.1,133.41
2019-04-20,2019,4,Summer,Lentil,Rajshahi,200.0,74.3,1211.0,1374.0,32.9,43.0,145.0,200.0
2019-04-20,2019,4,Summer,Chickpea,Dhaka,87.56,107.8,4942.0,5455.0,33.1,47.9,57.0,91.74
2019-04-20,2019,4,Summer,Rice,Rangpur,107.86,58.4,4953.0,5864.0,30.6,43.5,106.7,108.34
